time_index,significant_wave_height_0,mean_absolute_period_0
1996-10-10 15:00:00+00:00,1.8747,5.9436
1996-10-10 18:00:00+00:00,1.83703,5.8908
1996-10-10 21:00:00+00:00,1.7723,5.9393
1996-10-11 00:00:00+00:00,1.71031,6.1566
1996-10-11 03:00:00+00:00,1.73685,6.0202
1996-10-11 06:00:00+00:00,1.66596,6.1219
1996-10-11 09:00:00+00:00,1.58164,6.9119
1996-10-11 12:00:00+00:00,1.59371,7.2979
1996-10-11 15:00:00+00:00,1.58542,7.3262
1996-10-11 18:00:00+00:00,1.53055,7.254
1996-10-11 21:00:00+00:00,1.46897,7.2337
1996-10-12 00:00:00+00:00,1.41864,7.3075
1996-10-12 03:00:00+00:00,1.3809,7.3623
1996-10-12 06:00:00+00:00,1.35343,7.2654
1996-10-12 09:00:00+00:00,1.33763,6.8243
1996-10-12 12:00:00+00:00,1.36781,6.0844
1996-10-12 15:00:00+00:00,1.50804,5.8662
1996-10-12 18:00:00+00:00,1.86739,5.5945
1996-10-12 21:00:00+00:00,2.52232,6.2852
1996-10-13 00:00:00+00:00,2.86694,6.6515
1996-10-13 03:00:00+00:00,2.84949,6.9174
1996-10-13 06:00:00+00:00,2.69024,7.2824
1996-10-13 09:00:00+00:00,2.70578,7.9349
1996-10-13 12:00:00+00:00,2.86706,8.8207
1996-10-13 15:00:00+00:00,3.11323,9.115
1996-10-13 18:00:00+00:00,3.76445,9.0686
1996-10-13 21:00:00+00:00,4.18916,10.0524
1996-10-14 00:00:00+00:00,4.24221,11.0668
1996-10-14 03:00:00+00:00,4.11675,11.2683
1996-10-14 06:00:00+00:00,3.85305,11.1685
1996-10-14 09:00:00+00:00,3.55181,10.9604
1996-10-14 12:00:00+00:00,3.33369,9.7011
1996-10-14 15:00:00+00:00,3.42595,7.3291
1996-10-14 18:00:00+00:00,3.66318,6.9431
1996-10-14 21:00:00+00:00,3.89815,7.3623
1996-10-15 00:00:00+00:00,3.27853,8.3602
1996-10-15 03:00:00+00:00,2.92445,8.7403
1996-10-15 06:00:00+00:00,2.72005,8.8709
1996-10-15 09:00:00+00:00,2.67893,9.0244
1996-10-15 12:00:00+00:00,2.70714,9.1872
1996-10-15 15:00:00+00:00,2.71057,9.3366
1996-10-15 18:00:00+00:00,2.65036,9.1881
1996-10-15 21:00:00+00:00,2.56803,8.3056
1996-10-16 00:00:00+00:00,2.46205,7.9897
1996-10-16 03:00:00+00:00,2.44777,7.5748
1996-10-16 06:00:00+00:00,2.41671,7.5824
1996-10-16 09:00:00+00:00,2.2997,7.7367
1996-10-16 12:00:00+00:00,2.17389,7.8074
1996-10-16 15:00:00+00:00,2.08667,7.9768
1996-10-16 18:00:00+00:00,2.03383,8.1497
1996-10-16 21:00:00+00:00,1.98144,8.2793
1996-10-17 00:00:00+00:00,1.92598,8.3834
1996-10-17 03:00:00+00:00,1.88394,8.4957
1996-10-17 06:00:00+00:00,1.8771,8.6638
1996-10-17 09:00:00+00:00,1.90199,8.872
1996-10-17 12:00:00+00:00,1.91875,9.0249
1996-10-17 15:00:00+00:00,1.89994,8.9891
1996-10-17 18:00:00+00:00,2.10584,6.1134
1996-10-17 21:00:00+00:00,2.86896,5.5331
1996-10-18 00:00:00+00:00,3.96162,6.3603
1996-10-18 03:00:00+00:00,4.75166,8.0643
1996-10-18 06:00:00+00:00,4.0443,9.2949
1996-10-18 09:00:00+00:00,4.03012,10.0139
1996-10-18 12:00:00+00:00,4.05583,10.3652
1996-10-18 15:00:00+00:00,4.12663,10.5521
1996-10-18 18:00:00+00:00,4.29463,10.765
1996-10-18 21:00:00+00:00,4.52185,9.4459
1996-10-19 00:00:00+00:00,4.66365,9.1037
1996-10-19 03:00:00+00:00,4.37148,9.5251
1996-10-19 06:00:00+00:00,4.08619,9.5384
1996-10-19 09:00:00+00:00,3.81985,9.7818
1996-10-19 12:00:00+00:00,3.62664,9.8824
1996-10-19 15:00:00+00:00,3.53179,9.7847
1996-10-19 18:00:00+00:00,3.47401,9.7377
1996-10-19 21:00:00+00:00,3.39939,9.8419
1996-10-20 00:00:00+00:00,3.27493,9.9192
1996-10-20 03:00:00+00:00,3.09087,9.8608
1996-10-20 06:00:00+00:00,2.88833,9.7746
1996-10-20 09:00:00+00:00,2.69779,9.6421
1996-10-20 12:00:00+00:00,2.52557,9.4919
1996-10-20 15:00:00+00:00,2.3632,9.3299
1996-10-20 18:00:00+00:00,2.20667,9.1377
1996-10-20 21:00:00+00:00,2.05488,8.7504
1996-10-21 00:00:00+00:00,1.88911,8.5427
1996-10-21 03:00:00+00:00,1.7178,8.4253
1996-10-21 06:00:00+00:00,1.60003,7.9488
1996-10-21 09:00:00+00:00,1.56795,6.4373
1996-10-21 12:00:00+00:00,1.57941,5.6978
1996-10-21 15:00:00+00:00,1.73387,5.7064
1996-10-21 18:00:00+00:00,2.12428,5.8135
1996-10-21 21:00:00+00:00,2.39465,6.084
1996-10-22 00:00:00+00:00,2.40168,6.3798
1996-10-22 03:00:00+00:00,2.44299,6.4304
1996-10-22 06:00:00+00:00,3.00769,6.3336
1996-10-22 09:00:00+00:00,3.04981,7.8758
1996-10-22 12:00:00+00:00,2.88873,8.8943
1996-10-22 15:00:00+00:00,2.78307,9.2508
1996-10-22 18:00:00+00:00,2.77336,9.6667
1996-10-22 21:00:00+00:00,2.96779,10.4089
1996-10-23 00:00:00+00:00,3.1698,10.9205
1996-10-23 03:00:00+00:00,3.12392,10.8443
1996-10-23 06:00:00+00:00,2.93925,10.5215
1996-10-23 09:00:00+00:00,2.73853,10.1922
1996-10-23 12:00:00+00:00,2.56277,9.9193
1996-10-23 15:00:00+00:00,2.41042,9.6967
1996-10-23 18:00:00+00:00,2.27291,9.4995
1996-10-23 21:00:00+00:00,2.1551,9.2016
1996-10-24 00:00:00+00:00,2.25118,6.5528
1996-10-24 03:00:00+00:00,2.7732,5.9961
1996-10-24 06:00:00+00:00,2.79626,6.9204
1996-10-24 09:00:00+00:00,2.56408,7.1085
1996-10-24 12:00:00+00:00,2.34368,7.3118
1996-10-24 15:00:00+00:00,2.24356,7.7392
1996-10-24 18:00:00+00:00,2.25948,8.0782
1996-10-24 21:00:00+00:00,2.61297,6.6175
1996-10-25 00:00:00+00:00,3.60322,7.0401
1996-10-25 03:00:00+00:00,4.29749,8.3486
1996-10-25 06:00:00+00:00,4.40761,8.9577
1996-10-25 09:00:00+00:00,4.37793,9.2355
1996-10-25 12:00:00+00:00,4.64973,8.9736
1996-10-25 15:00:00+00:00,5.4345,9.1289
1996-10-25 18:00:00+00:00,5.67376,9.9132
1996-10-25 21:00:00+00:00,5.46555,10.505
1996-10-26 00:00:00+00:00,5.15253,10.8482
1996-10-26 03:00:00+00:00,4.86268,11.042
1996-10-26 06:00:00+00:00,4.5911,11.1583
1996-10-26 09:00:00+00:00,4.30421,11.3058
1996-10-26 12:00:00+00:00,4.01612,11.3521
1996-10-26 15:00:00+00:00,3.74647,11.32
1996-10-26 18:00:00+00:00,3.49574,11.227
1996-10-26 21:00:00+00:00,3.25998,11.0869
1996-10-27 00:00:00+00:00,3.03921,10.9094
1996-10-27 03:00:00+00:00,2.8222,10.6826
1996-10-27 06:00:00+00:00,2.60202,10.4072
1996-10-27 09:00:00+00:00,2.38154,10.1033
1996-10-27 12:00:00+00:00,2.16106,9.7898
1996-10-27 15:00:00+00:00,1.94255,9.4612
1996-10-27 18:00:00+00:00,1.76179,9.1772
1996-10-27 21:00:00+00:00,1.69626,9.102
1996-10-28 00:00:00+00:00,1.7493,9.2035
1996-10-28 03:00:00+00:00,1.81086,9.2813
1996-10-28 06:00:00+00:00,1.82691,9.3569
1996-10-28 09:00:00+00:00,1.82749,9.5388
1996-10-28 12:00:00+00:00,1.8467,9.8683
1996-10-28 15:00:00+00:00,1.92008,10.3225
1996-10-28 18:00:00+00:00,2.02707,10.4948
1996-10-28 21:00:00+00:00,2.35829,8.0065
1996-10-29 00:00:00+00:00,2.91379,7.3823
1996-10-29 03:00:00+00:00,3.24976,7.9485
1996-10-29 06:00:00+00:00,3.37316,8.3924
1996-10-29 09:00:00+00:00,3.36993,8.9834
1996-10-29 12:00:00+00:00,3.26587,9.4148
1996-10-29 15:00:00+00:00,3.11107,9.5985
1996-10-29 18:00:00+00:00,2.99504,9.7488
1996-10-29 21:00:00+00:00,2.90865,9.88
1996-10-30 00:00:00+00:00,2.82219,9.4581
1996-10-30 03:00:00+00:00,2.7276,8.9708
1996-10-30 06:00:00+00:00,2.59546,8.7705
1996-10-30 09:00:00+00:00,2.42747,8.7364
1996-10-30 12:00:00+00:00,2.24399,8.6236
1996-10-30 15:00:00+00:00,2.06159,8.4797
1996-10-30 18:00:00+00:00,1.90256,8.3324
1996-10-30 21:00:00+00:00,1.76347,8.0309
1996-10-31 00:00:00+00:00,1.65834,7.2549
1996-10-31 03:00:00+00:00,1.60759,6.4642
1996-10-31 06:00:00+00:00,1.55922,6.2325
1996-10-31 09:00:00+00:00,1.46424,6.2621
1996-10-31 12:00:00+00:00,1.37935,6.1322
1996-10-31 15:00:00+00:00,1.31346,6.0847
1996-10-31 18:00:00+00:00,1.26033,5.8604
1996-10-31 21:00:00+00:00,1.14998,7.007
1996-11-01 00:00:00+00:00,1.10036,7.268
1996-11-01 03:00:00+00:00,1.08681,7.3829
1996-11-01 06:00:00+00:00,1.09702,7.8686
1996-11-01 09:00:00+00:00,1.11223,8.4602
1996-11-01 12:00:00+00:00,1.1197,8.8569
1996-11-01 15:00:00+00:00,1.13714,9.2476
1996-11-01 18:00:00+00:00,1.17062,9.6909
1996-11-01 21:00:00+00:00,1.18643,9.9987
1996-11-02 00:00:00+00:00,1.16461,10.0764
1996-11-02 03:00:00+00:00,1.13554,10.0909
1996-11-02 06:00:00+00:00,1.12896,10.2151
1996-11-02 09:00:00+00:00,1.1368,10.4219
1996-11-02 12:00:00+00:00,1.14129,10.6111
1996-11-02 15:00:00+00:00,1.14791,10.7441
1996-11-02 18:00:00+00:00,1.18342,10.7637
1996-11-02 21:00:00+00:00,1.27617,10.4261
1996-11-03 00:00:00+00:00,1.44591,9.3729
1996-11-03 03:00:00+00:00,1.64375,9.5216
1996-11-03 06:00:00+00:00,1.79316,10.3571
1996-11-03 09:00:00+00:00,1.88316,10.7274
1996-11-03 12:00:00+00:00,1.91354,10.532
1996-11-03 15:00:00+00:00,2.02295,9.28
1996-11-03 18:00:00+00:00,2.24681,8.6842
1996-11-03 21:00:00+00:00,2.41212,8.5733
1996-11-04 00:00:00+00:00,2.62189,7.7744
1996-11-04 03:00:00+00:00,2.79197,8.1984
1996-11-04 06:00:00+00:00,2.86966,8.963
1996-11-04 09:00:00+00:00,2.89361,9.2713
1996-11-04 12:00:00+00:00,2.86395,9.2473
1996-11-04 15:00:00+00:00,2.74785,9.3402
1996-11-04 18:00:00+00:00,2.59431,9.3296
1996-11-04 21:00:00+00:00,2.45173,8.8854
1996-11-05 00:00:00+00:00,2.35234,8.3158
1996-11-05 03:00:00+00:00,2.28876,7.9339
1996-11-05 06:00:00+00:00,2.17497,8.2137
1996-11-05 09:00:00+00:00,2.04865,8.3127
1996-11-05 12:00:00+00:00,1.91309,8.2799
1996-11-05 15:00:00+00:00,1.7909,8.2208
1996-11-05 18:00:00+00:00,1.69451,8.1623
1996-11-05 21:00:00+00:00,1.6339,7.1957
1996-11-06 00:00:00+00:00,1.69641,5.9825
1996-11-06 03:00:00+00:00,1.74534,5.821
1996-11-06 06:00:00+00:00,1.7089,6.3068
1996-11-06 09:00:00+00:00,1.77796,6.6494
1996-11-06 12:00:00+00:00,1.88102,6.6687
1996-11-06 15:00:00+00:00,2.03662,6.6064
1996-11-06 18:00:00+00:00,2.14901,6.7586
1996-11-06 21:00:00+00:00,2.29494,6.673
1996-11-07 00:00:00+00:00,2.31025,7.2018
1996-11-07 03:00:00+00:00,2.29952,7.9254
1996-11-07 06:00:00+00:00,2.31456,8.4515
1996-11-07 09:00:00+00:00,2.34018,8.8299
1996-11-07 12:00:00+00:00,2.38772,9.1733
1996-11-07 15:00:00+00:00,2.45147,9.4934
1996-11-07 18:00:00+00:00,2.49934,9.7289
1996-11-07 21:00:00+00:00,2.47997,9.2367
1996-11-08 00:00:00+00:00,2.3772,8.7784
1996-11-08 03:00:00+00:00,2.24693,8.5169
1996-11-08 06:00:00+00:00,2.14951,8.3595
1996-11-08 09:00:00+00:00,2.14367,8.2612
1996-11-08 12:00:00+00:00,2.17557,8.2716
1996-11-08 15:00:00+00:00,2.15691,8.6977
1996-11-08 18:00:00+00:00,2.12478,9.0302
1996-11-08 21:00:00+00:00,2.09353,9.1608
1996-11-09 00:00:00+00:00,2.03823,9.1868
1996-11-09 03:00:00+00:00,1.96779,9.1862
1996-11-09 06:00:00+00:00,1.90663,9.1882
1996-11-09 09:00:00+00:00,1.85892,9.1951
1996-11-09 12:00:00+00:00,1.83881,9.2566
1996-11-09 15:00:00+00:00,1.85236,9.3435
1996-11-09 18:00:00+00:00,1.88469,9.4478
1996-11-09 21:00:00+00:00,1.90643,9.575
1996-11-10 00:00:00+00:00,1.89339,9.584
1996-11-10 03:00:00+00:00,1.87679,9.6009
1996-11-10 06:00:00+00:00,1.95573,9.9175
1996-11-10 09:00:00+00:00,2.22502,10.6923
1996-11-10 12:00:00+00:00,2.54263,11.3274
1996-11-10 15:00:00+00:00,2.75269,11.4113
1996-11-10 18:00:00+00:00,2.89232,11.1795
1996-11-10 21:00:00+00:00,2.95797,11.6726
1996-11-11 00:00:00+00:00,2.94172,11.644
1996-11-11 03:00:00+00:00,2.86835,11.1967
1996-11-11 06:00:00+00:00,2.76113,10.7682
1996-11-11 09:00:00+00:00,2.64121,10.4138
1996-11-11 12:00:00+00:00,2.51188,9.3954
1996-11-11 15:00:00+00:00,2.52741,8.2254
1996-11-11 18:00:00+00:00,2.49705,8.0421
1996-11-11 21:00:00+00:00,2.52219,7.5369
1996-11-12 00:00:00+00:00,2.62728,7.2886
1996-11-12 03:00:00+00:00,2.57993,7.7346
1996-11-12 06:00:00+00:00,2.54353,7.9406
1996-11-12 09:00:00+00:00,2.55075,8.2324
1996-11-12 12:00:00+00:00,2.59575,8.298
1996-11-12 15:00:00+00:00,2.67522,8.1817
1996-11-12 18:00:00+00:00,2.70657,8.1799
1996-11-12 21:00:00+00:00,2.71467,7.967
1996-11-13 00:00:00+00:00,2.70301,8.0682
1996-11-13 03:00:00+00:00,2.67709,8.1594
1996-11-13 06:00:00+00:00,2.69816,8.3948
1996-11-13 09:00:00+00:00,2.72889,8.2874
1996-11-13 12:00:00+00:00,2.59657,8.8415
1996-11-13 15:00:00+00:00,2.48203,9.0986
1996-11-13 18:00:00+00:00,2.42262,9.2343
1996-11-13 21:00:00+00:00,2.39755,9.3445
1996-11-14 00:00:00+00:00,2.38013,9.3123
1996-11-14 03:00:00+00:00,2.35313,9.2448
1996-11-14 06:00:00+00:00,2.31988,8.9677
1996-11-14 09:00:00+00:00,2.37294,7.8062
1996-11-14 12:00:00+00:00,2.33202,7.872
1996-11-14 15:00:00+00:00,2.27328,7.8744
1996-11-14 18:00:00+00:00,2.27095,7.636
1996-11-14 21:00:00+00:00,2.20059,8.0262
1996-11-15 00:00:00+00:00,2.11746,8.2232
1996-11-15 03:00:00+00:00,2.04612,8.302
1996-11-15 06:00:00+00:00,1.97544,8.4189
1996-11-15 09:00:00+00:00,1.89826,8.4555
1996-11-15 12:00:00+00:00,1.81979,8.4464
1996-11-15 15:00:00+00:00,1.75465,8.403
1996-11-15 18:00:00+00:00,1.70469,8.2618
1996-11-15 21:00:00+00:00,1.67415,8.0597
1996-11-16 00:00:00+00:00,1.65167,7.9369
1996-11-16 03:00:00+00:00,1.65131,7.4604
1996-11-16 06:00:00+00:00,1.69719,6.9387
1996-11-16 09:00:00+00:00,1.70628,7.0667
1996-11-16 12:00:00+00:00,1.77308,6.6139
1996-11-16 15:00:00+00:00,2.07454,5.9365
1996-11-16 18:00:00+00:00,2.13461,6.1157
1996-11-16 21:00:00+00:00,2.05895,6.4208
1996-11-17 00:00:00+00:00,2.01339,6.9726
1996-11-17 03:00:00+00:00,2.03404,7.223
1996-11-17 06:00:00+00:00,2.08045,7.2209
1996-11-17 09:00:00+00:00,2.39559,6.2569
1996-11-17 12:00:00+00:00,2.65393,6.4464
1996-11-17 15:00:00+00:00,2.64994,6.7489
1996-11-17 18:00:00+00:00,2.61035,6.8274
1996-11-17 21:00:00+00:00,2.58933,6.8388
1996-11-18 00:00:00+00:00,2.71429,6.6839
1996-11-18 03:00:00+00:00,2.83551,6.7168
1996-11-18 06:00:00+00:00,2.8447,6.8224
1996-11-18 09:00:00+00:00,2.68921,7.3839
1996-11-18 12:00:00+00:00,2.5384,8.2639
1996-11-18 15:00:00+00:00,2.47867,8.8477
1996-11-18 18:00:00+00:00,2.53355,9.3527
1996-11-18 21:00:00+00:00,2.60012,9.7422
1996-11-19 00:00:00+00:00,2.64389,10.0672
1996-11-19 03:00:00+00:00,2.90148,10.2591
1996-11-19 06:00:00+00:00,3.0518,10.3461
1996-11-19 09:00:00+00:00,3.30405,9.7186
1996-11-19 12:00:00+00:00,3.74511,10.7926
1996-11-19 15:00:00+00:00,6.13446,10.7252
1996-11-19 18:00:00+00:00,5.38963,11.0181
1996-11-19 21:00:00+00:00,4.79303,10.261
1996-11-20 00:00:00+00:00,4.19438,9.9862
1996-11-20 03:00:00+00:00,3.79273,9.7297
1996-11-20 06:00:00+00:00,3.52485,9.9633
1996-11-20 09:00:00+00:00,3.34385,10.1113
1996-11-20 12:00:00+00:00,3.16399,10.2651
1996-11-20 15:00:00+00:00,2.9728,10.4232
1996-11-20 18:00:00+00:00,2.81569,10.3271
1996-11-20 21:00:00+00:00,2.68234,10.2031
1996-11-21 00:00:00+00:00,2.56047,10.1244
1996-11-21 03:00:00+00:00,2.47901,10.0458
1996-11-21 06:00:00+00:00,2.42032,9.9565
1996-11-21 09:00:00+00:00,2.34803,9.9152
1996-11-21 12:00:00+00:00,2.27051,9.9178
1996-11-21 15:00:00+00:00,2.24527,8.8293
1996-11-21 18:00:00+00:00,2.1902,9.079
1996-11-21 21:00:00+00:00,2.1553,8.9896
1996-11-22 00:00:00+00:00,2.13467,8.1464
1996-11-22 03:00:00+00:00,2.04803,8.3496
1996-11-22 06:00:00+00:00,2.19262,8.7295
1996-11-22 09:00:00+00:00,2.29365,7.8618
1996-11-22 12:00:00+00:00,2.37418,7.1677
1996-11-22 15:00:00+00:00,2.38184,6.9776
1996-11-22 18:00:00+00:00,2.4754,6.8491
1996-11-22 21:00:00+00:00,2.58453,7.3748
1996-11-23 00:00:00+00:00,2.59578,7.9015
1996-11-23 03:00:00+00:00,2.46037,8.4427
1996-11-23 06:00:00+00:00,2.25742,8.8786
1996-11-23 09:00:00+00:00,2.06258,9.0505
1996-11-23 12:00:00+00:00,1.89817,9.0798
1996-11-23 15:00:00+00:00,1.83029,7.1837
1996-11-23 18:00:00+00:00,1.7284,7.3956
1996-11-23 21:00:00+00:00,1.89917,5.8008
1996-11-24 00:00:00+00:00,2.2681,5.6977
1996-11-24 03:00:00+00:00,2.97614,6.5285
1996-11-24 06:00:00+00:00,3.30784,6.9921
1996-11-24 09:00:00+00:00,3.22766,6.9896
1996-11-24 12:00:00+00:00,2.92573,7.2019
1996-11-24 15:00:00+00:00,2.55266,7.7237
1996-11-24 18:00:00+00:00,2.36176,8.0684
1996-11-24 21:00:00+00:00,2.46674,7.7529
1996-11-25 00:00:00+00:00,2.74584,7.7465
1996-11-25 03:00:00+00:00,2.81755,8.6533
1996-11-25 06:00:00+00:00,2.94931,9.4603
1996-11-25 09:00:00+00:00,3.04819,10.0363
1996-11-25 12:00:00+00:00,3.12418,10.5628
1996-11-25 15:00:00+00:00,3.17111,10.9401
1996-11-25 18:00:00+00:00,3.1754,11.1189
1996-11-25 21:00:00+00:00,3.16877,11.202
1996-11-26 00:00:00+00:00,3.16079,11.2462
1996-11-26 03:00:00+00:00,3.10271,11.1948
1996-11-26 06:00:00+00:00,2.96787,11.0251
1996-11-26 09:00:00+00:00,2.78219,10.7782
1996-11-26 12:00:00+00:00,2.58761,10.524
1996-11-26 15:00:00+00:00,2.39926,10.2775
1996-11-26 18:00:00+00:00,2.24015,10.0041
1996-11-26 21:00:00+00:00,2.12422,9.6879
1996-11-27 00:00:00+00:00,2.05994,9.2431
1996-11-27 03:00:00+00:00,2.08947,8.6297
1996-11-27 06:00:00+00:00,2.25926,8.0528
1996-11-27 09:00:00+00:00,2.41544,7.3262
1996-11-27 12:00:00+00:00,2.49444,6.9086
1996-11-27 15:00:00+00:00,2.50274,6.7661
1996-11-27 18:00:00+00:00,2.52942,6.6351
1996-11-27 21:00:00+00:00,2.69134,6.4352
1996-11-28 00:00:00+00:00,3.12144,6.4075
1996-11-28 03:00:00+00:00,3.99846,7.3098
1996-11-28 06:00:00+00:00,3.49737,8.0831
1996-11-28 09:00:00+00:00,3.41466,7.4349
1996-11-28 12:00:00+00:00,3.71088,7.5273
1996-11-28 15:00:00+00:00,4.0056,8.0434
1996-11-28 18:00:00+00:00,3.8695,8.5212
1996-11-28 21:00:00+00:00,3.64535,8.6264
1996-11-29 00:00:00+00:00,3.44821,8.6458
1996-11-29 03:00:00+00:00,3.32479,8.6168
1996-11-29 06:00:00+00:00,3.16741,9.0386
1996-11-29 09:00:00+00:00,3.0939,9.2024
1996-11-29 12:00:00+00:00,3.03761,9.7204
1996-11-29 15:00:00+00:00,2.9864,10.0461
1996-11-29 18:00:00+00:00,2.91609,10.1978
1996-11-29 21:00:00+00:00,2.82228,10.203
1996-11-30 00:00:00+00:00,2.81224,8.479
1996-11-30 03:00:00+00:00,2.86729,7.3049
1996-11-30 06:00:00+00:00,2.97707,6.7985
1996-11-30 09:00:00+00:00,2.91213,6.9044
1996-11-30 12:00:00+00:00,2.8055,6.9807
1996-11-30 15:00:00+00:00,2.8798,6.9264
1996-11-30 18:00:00+00:00,3.26591,6.9047
1996-11-30 21:00:00+00:00,3.85918,7.0349
1996-12-01 00:00:00+00:00,4.30517,7.7883
1996-12-01 03:00:00+00:00,4.37683,8.5718
1996-12-01 06:00:00+00:00,4.93905,9.3997
1996-12-01 09:00:00+00:00,6.20728,10.5211
1996-12-01 12:00:00+00:00,6.68782,11.1835
1996-12-01 15:00:00+00:00,6.58577,11.2694
1996-12-01 18:00:00+00:00,6.43719,11.5207
1996-12-01 21:00:00+00:00,6.34904,11.4231
1996-12-02 00:00:00+00:00,5.99287,11.7843
1996-12-02 03:00:00+00:00,5.47528,12.0341
1996-12-02 06:00:00+00:00,4.94154,11.8907
1996-12-02 09:00:00+00:00,4.47701,11.4395
1996-12-02 12:00:00+00:00,4.43213,9.0079
1996-12-02 15:00:00+00:00,4.93165,7.9616
1996-12-02 18:00:00+00:00,4.95453,9.1994
1996-12-02 21:00:00+00:00,4.83586,9.6225
1996-12-03 00:00:00+00:00,4.80906,9.8457
1996-12-03 03:00:00+00:00,4.73518,10.1649
1996-12-03 06:00:00+00:00,4.60875,10.4846
1996-12-03 09:00:00+00:00,4.44109,10.951
1996-12-03 12:00:00+00:00,4.27578,11.3124
1996-12-03 15:00:00+00:00,4.06458,11.4024
1996-12-03 18:00:00+00:00,3.78429,11.3022
1996-12-03 21:00:00+00:00,3.48311,11.0824
1996-12-04 00:00:00+00:00,3.20391,10.7923
1996-12-04 03:00:00+00:00,2.96964,9.7263
1996-12-04 06:00:00+00:00,2.71419,9.4502
1996-12-04 09:00:00+00:00,2.58166,8.1709
1996-12-04 12:00:00+00:00,2.95836,6.087
1996-12-04 15:00:00+00:00,3.82882,6.6312
1996-12-04 18:00:00+00:00,4.81016,7.7255
1996-12-04 21:00:00+00:00,4.44439,8.1923
1996-12-05 00:00:00+00:00,4.00152,8.1404
1996-12-05 03:00:00+00:00,3.65024,8.4011
1996-12-05 06:00:00+00:00,3.33419,8.5416
1996-12-05 09:00:00+00:00,3.44084,8.4437
1996-12-05 12:00:00+00:00,3.91155,9.2039
1996-12-05 15:00:00+00:00,5.03754,10.7291
1996-12-05 18:00:00+00:00,6.06507,12.238
1996-12-05 21:00:00+00:00,6.34809,12.7883
1996-12-06 00:00:00+00:00,6.21623,12.668
1996-12-06 03:00:00+00:00,6.06032,11.9626
1996-12-06 06:00:00+00:00,5.73855,11.9011
1996-12-06 09:00:00+00:00,5.4798,11.6057
1996-12-06 12:00:00+00:00,5.25239,11.3494
1996-12-06 15:00:00+00:00,5.18757,10.7063
1996-12-06 18:00:00+00:00,5.07403,10.7826
1996-12-06 21:00:00+00:00,4.8551,11.5238
1996-12-07 00:00:00+00:00,4.75617,11.9061
1996-12-07 03:00:00+00:00,4.67429,12.0522
1996-12-07 06:00:00+00:00,4.69812,10.9656
1996-12-07 09:00:00+00:00,4.79432,10.1317
1996-12-07 12:00:00+00:00,4.87653,9.8238
1996-12-07 15:00:00+00:00,5.00968,10.2977
1996-12-07 18:00:00+00:00,5.14959,9.583
1996-12-07 21:00:00+00:00,5.4073,10.25
1996-12-08 00:00:00+00:00,4.65944,10.7459
1996-12-08 03:00:00+00:00,4.16587,10.862
1996-12-08 06:00:00+00:00,3.78875,11.0603
1996-12-08 09:00:00+00:00,3.5528,11.2139
1996-12-08 12:00:00+00:00,3.41052,11.3433
1996-12-08 15:00:00+00:00,3.29094,11.3903
1996-12-08 18:00:00+00:00,3.18181,11.2921
1996-12-08 21:00:00+00:00,3.11316,10.5326
1996-12-09 00:00:00+00:00,3.08162,9.9346
1996-12-09 03:00:00+00:00,2.95408,9.9692
1996-12-09 06:00:00+00:00,2.79212,10.0937
1996-12-09 09:00:00+00:00,2.6581,10.1279
1996-12-09 12:00:00+00:00,2.5452,10.1179
1996-12-09 15:00:00+00:00,2.46277,9.4232
1996-12-09 18:00:00+00:00,2.39802,9.1893
1996-12-09 21:00:00+00:00,2.29234,8.9357
1996-12-10 00:00:00+00:00,2.24712,7.7171
1996-12-10 03:00:00+00:00,2.47422,6.3919
1996-12-10 06:00:00+00:00,3.38959,6.6552
1996-12-10 09:00:00+00:00,5.18357,9.0172
1996-12-10 12:00:00+00:00,4.0989,9.3647
1996-12-10 15:00:00+00:00,3.54822,9.1941
1996-12-10 18:00:00+00:00,3.1806,9.2956
1996-12-10 21:00:00+00:00,3.11869,8.1341
1996-12-11 00:00:00+00:00,3.21778,7.7434
1996-12-11 03:00:00+00:00,3.50645,7.5869
1996-12-11 06:00:00+00:00,3.58604,8.0578
1996-12-11 09:00:00+00:00,3.48238,9.0801
1996-12-11 12:00:00+00:00,3.39797,9.8447
1996-12-11 15:00:00+00:00,3.34124,10.2387
1996-12-11 18:00:00+00:00,3.30551,10.5066
1996-12-11 21:00:00+00:00,3.33196,10.6859
1996-12-12 00:00:00+00:00,3.48618,10.7953
1996-12-12 03:00:00+00:00,3.7487,10.8755
1996-12-12 06:00:00+00:00,3.70533,11.0038
1996-12-12 09:00:00+00:00,3.65713,10.6765
1996-12-12 12:00:00+00:00,3.5909,10.6394
1996-12-12 15:00:00+00:00,3.4986,10.9753
1996-12-12 18:00:00+00:00,3.42541,10.8828
1996-12-12 21:00:00+00:00,3.37732,10.5058
1996-12-13 00:00:00+00:00,3.36158,9.7649
1996-12-13 03:00:00+00:00,4.29489,7.5051
1996-12-13 06:00:00+00:00,4.45155,8.7598
1996-12-13 09:00:00+00:00,4.52384,8.3378
1996-12-13 12:00:00+00:00,4.49068,8.2933
1996-12-13 15:00:00+00:00,4.65114,9.0719
1996-12-13 18:00:00+00:00,4.70987,9.5172
1996-12-13 21:00:00+00:00,4.3588,9.7924
1996-12-14 00:00:00+00:00,4.01152,10.0405
1996-12-14 03:00:00+00:00,3.73982,10.0575
1996-12-14 06:00:00+00:00,3.46445,10.049
1996-12-14 09:00:00+00:00,3.24523,10.0182
