time_index,significant_wave_height_0,significant_wave_height_1,energy_period_0,energy_period_1
2010-06-28 06:00:00+00:00,1.1982528,1.2341931,10.508713,10.437957
2010-06-28 07:00:00+00:00,1.1946952,1.2242162,10.459375,10.465267
2010-06-28 08:00:00+00:00,1.194797,1.2179892,10.390752,10.469991
2010-06-28 09:00:00+00:00,1.1973784,1.2155126,10.317348,10.453014
2010-06-28 10:00:00+00:00,1.2034445,1.2158198,10.25277,10.429909
2010-06-28 11:00:00+00:00,1.2099619,1.2187717,10.1768055,10.398272
2010-06-28 12:00:00+00:00,1.2167574,1.2243334,10.099135,10.353216
2010-06-28 13:00:00+00:00,1.2235132,1.2313184,10.033324,10.302073
2010-06-28 14:00:00+00:00,1.2308125,1.2394634,9.981062,10.25096
2010-06-28 15:00:00+00:00,1.2393814,1.2486959,9.942239,10.204256
2010-06-28 16:00:00+00:00,1.2490578,1.2593405,9.918621,10.166004
2010-06-28 17:00:00+00:00,1.261582,1.2714295,9.907553,10.135579
2010-06-28 18:00:00+00:00,1.2768365,1.2856039,9.904994,10.114611
2010-06-28 19:00:00+00:00,1.2948204,1.3023415,9.910698,10.097555
2010-06-28 20:00:00+00:00,1.3193411,1.3240514,9.914856,10.077206
2010-06-28 21:00:00+00:00,1.343954,1.3477594,9.907789,10.047091
2010-06-28 22:00:00+00:00,1.3737125,1.3750204,9.852259,10.002048
2010-06-28 23:00:00+00:00,1.437871,1.4092051,9.511936,9.893829
2010-06-29 00:00:00+00:00,1.5095416,1.4574863,9.166087,9.667253
2010-06-29 01:00:00+00:00,1.6025543,1.52656,8.779202,9.345081
2010-06-29 02:00:00+00:00,1.6796283,1.6095895,8.487534,9.002592
2010-06-29 03:00:00+00:00,1.7595048,1.6805652,8.239321,8.768134
2010-06-29 04:00:00+00:00,1.8374261,1.7449547,8.086494,8.606434
2010-06-29 05:00:00+00:00,1.906691,1.8062459,8.023072,8.496753
2010-06-29 06:00:00+00:00,1.9478079,1.8578993,8.028353,8.427473
2010-06-29 07:00:00+00:00,1.9361645,1.8803521,8.155507,8.444799
2010-06-29 08:00:00+00:00,1.9065151,1.8850399,8.276732,8.460702
2010-06-29 09:00:00+00:00,1.8646709,1.8733526,8.371504,8.473516
2010-06-29 10:00:00+00:00,1.8239549,1.8498293,8.429905,8.498649
2010-06-29 11:00:00+00:00,1.7890424,1.8219837,8.476026,8.530506
2010-06-29 12:00:00+00:00,1.7561136,1.793589,8.522567,8.5670805
2010-06-29 13:00:00+00:00,1.7197748,1.7626239,8.603933,8.6287775
2010-06-29 14:00:00+00:00,1.6889061,1.735561,8.668085,8.677989
2010-06-29 15:00:00+00:00,1.6658903,1.7162262,8.708298,8.699861
2010-06-29 16:00:00+00:00,1.6439422,1.6963137,8.741474,8.7224455
2010-06-29 17:00:00+00:00,1.6241345,1.6750008,8.763047,8.749644
2010-06-29 18:00:00+00:00,1.6022173,1.6539702,8.774403,8.780536
2010-06-29 19:00:00+00:00,1.5842729,1.6349759,8.785726,8.810083
2010-06-29 20:00:00+00:00,1.570733,1.6202043,8.796638,8.821421
2010-06-29 21:00:00+00:00,1.5687165,1.6132373,8.740758,8.788535
2010-06-29 22:00:00+00:00,1.5849185,1.616512,8.582921,8.699127
2010-06-29 23:00:00+00:00,1.6122729,1.6317955,8.395129,8.547147
2010-06-30 00:00:00+00:00,1.6371619,1.6553885,8.262067,8.367666
2010-06-30 01:00:00+00:00,1.6400388,1.6652426,8.279682,8.302138
2010-06-30 02:00:00+00:00,1.6333367,1.673338,8.347526,8.26603
2010-06-30 03:00:00+00:00,1.6294456,1.6777693,8.390879,8.252747
2010-06-30 04:00:00+00:00,1.6255323,1.6747774,8.433979,8.274288
2010-06-30 05:00:00+00:00,1.619742,1.6652365,8.474955,8.3189535
2010-06-30 06:00:00+00:00,1.6098074,1.650164,8.53428,8.3856325
2010-06-30 07:00:00+00:00,1.5940896,1.6313334,8.624308,8.469049
2010-06-30 08:00:00+00:00,1.5822369,1.6155957,8.686632,8.527879
2010-06-30 09:00:00+00:00,1.572697,1.6017123,8.714041,8.568238
2010-06-30 10:00:00+00:00,1.5584744,1.5850129,8.731645,8.601475
2010-06-30 11:00:00+00:00,1.5416864,1.5685734,8.743223,8.623198
2010-06-30 12:00:00+00:00,1.5236176,1.5504189,8.748891,8.637481
2010-06-30 13:00:00+00:00,1.5049976,1.5286683,8.75135,8.658906
2010-06-30 14:00:00+00:00,1.4849898,1.5068245,8.743511,8.664425
2010-06-30 15:00:00+00:00,1.4692034,1.4884287,8.734041,8.656505
2010-06-30 16:00:00+00:00,1.4434396,1.4655269,8.700175,8.627507
2010-06-30 17:00:00+00:00,1.4222199,1.445234,8.668002,8.593417
2010-06-30 18:00:00+00:00,1.4018408,1.426065,8.633808,8.553333
2010-06-30 19:00:00+00:00,1.3834791,1.4084917,8.603515,8.505412
2010-06-30 20:00:00+00:00,1.3635308,1.396051,8.553464,8.42436
2010-06-30 21:00:00+00:00,1.3519355,1.3937421,8.4537325,8.274849
2010-06-30 22:00:00+00:00,1.3541726,1.3998165,8.258123,8.0918665
2010-06-30 23:00:00+00:00,1.3644892,1.4140654,8.037541,7.8850484
2010-07-01 01:00:00+00:00,1.4067684,1.407143,7.4771457,7.6298337
2010-07-01 02:00:00+00:00,1.3963474,1.3980302,7.5893865,7.694728
2010-07-01 03:00:00+00:00,1.3682026,1.3722774,7.6704087,7.7757597
2010-07-01 04:00:00+00:00,1.3342429,1.339316,7.8120403,7.912943
2010-07-01 05:00:00+00:00,1.3009441,1.3069229,7.963393,8.04421
2010-07-01 06:00:00+00:00,1.2692333,1.2769587,8.115148,8.153063
2010-07-01 07:00:00+00:00,1.2389857,1.2494408,8.258017,8.2381315
2010-07-01 08:00:00+00:00,1.212546,1.2239254,8.362732,8.299623
2010-07-01 09:00:00+00:00,1.1880667,1.1997716,8.439078,8.3426895
2010-07-01 10:00:00+00:00,1.164779,1.1765221,8.494598,8.374419
2010-07-01 11:00:00+00:00,1.1418779,1.1537303,8.531595,8.393981
2010-07-01 12:00:00+00:00,1.1197867,1.1319171,8.555831,8.405464
2010-07-01 13:00:00+00:00,1.1017418,1.1126244,8.582593,8.425589
2010-07-01 14:00:00+00:00,1.079518,1.09622,8.6029215,8.447397
2010-07-01 15:00:00+00:00,1.0570164,1.0764058,8.61572,8.461522
2010-07-01 16:00:00+00:00,1.0344077,1.0568982,8.627393,8.469789
2010-07-01 17:00:00+00:00,1.0121186,1.0362306,8.641132,8.48126
2010-07-01 18:00:00+00:00,0.9836023,1.0133835,8.656442,8.501511
2010-07-01 19:00:00+00:00,0.96314794,0.9949201,8.708044,8.547889
2010-07-01 20:00:00+00:00,0.9517377,0.97708464,8.68057,8.603
2010-07-01 21:00:00+00:00,0.99491173,0.9620097,8.069165,8.64951
2010-07-01 22:00:00+00:00,1.0473711,0.9691413,7.5845046,8.437992
2010-07-01 23:00:00+00:00,1.1118248,1.0010295,7.1873236,8.039948
2010-07-02 00:00:00+00:00,1.1598988,1.0293405,7.0209317,7.793257
2010-07-02 01:00:00+00:00,1.1685855,1.0455168,7.1139035,7.724923
2010-07-02 02:00:00+00:00,1.1678209,1.057399,7.20167,7.7314005
2010-07-02 03:00:00+00:00,1.1615521,1.071136,7.3298163,7.7568407
2010-07-02 04:00:00+00:00,1.1449447,1.0800077,7.513446,7.8202944
2010-07-02 05:00:00+00:00,1.1338433,1.0861298,7.6451735,7.887601
2010-07-02 06:00:00+00:00,1.1302676,1.0932931,7.7334914,7.9381385
2010-07-02 07:00:00+00:00,1.1339941,1.1035743,7.8142705,7.9693875
2010-07-02 08:00:00+00:00,1.142165,1.1198682,7.842082,7.9795685
2010-07-02 09:00:00+00:00,1.1656094,1.1428192,7.86866,7.970615
2010-07-02 10:00:00+00:00,1.1832255,1.1696779,7.8911366,7.9516435
2010-07-02 11:00:00+00:00,1.201463,1.1977304,7.9173017,7.9348226
2010-07-02 12:00:00+00:00,1.2187723,1.225684,7.9462366,7.9272046
2010-07-02 13:00:00+00:00,1.2385585,1.2522794,7.9793787,7.9320364
2010-07-02 14:00:00+00:00,1.2558357,1.2768681,8.006485,7.947446
2010-07-02 15:00:00+00:00,1.2723036,1.2974,8.034345,7.9692507
2010-07-02 16:00:00+00:00,1.2892443,1.3139036,8.06071,7.9900346
2010-07-02 17:00:00+00:00,1.3029063,1.3285153,8.083618,8.010888
2010-07-02 18:00:00+00:00,1.3114939,1.3391896,8.104346,8.031368
2010-07-02 19:00:00+00:00,1.3164691,1.34696,8.155416,8.063813
2010-07-02 20:00:00+00:00,1.3161322,1.3518616,8.205652,8.095658
2010-07-02 21:00:00+00:00,1.3148075,1.3571581,8.216121,8.101105
2010-07-02 22:00:00+00:00,1.3357183,1.3702383,8.08664,8.041455
2010-07-02 23:00:00+00:00,1.4117414,1.4010423,7.737513,7.885133
2010-07-03 00:00:00+00:00,1.5338291,1.4587985,7.409188,7.6619596
2010-07-03 01:00:00+00:00,1.6416472,1.531921,7.318811,7.5169435
2010-07-03 02:00:00+00:00,1.7268953,1.6220107,7.2935076,7.4197884
2010-07-03 03:00:00+00:00,1.7845955,1.7047095,7.3237357,7.371489
2010-07-03 04:00:00+00:00,1.7990168,1.7581209,7.3288107,7.363647
2010-07-03 05:00:00+00:00,1.7832204,1.7835966,7.344888,7.373371
2010-07-03 06:00:00+00:00,1.7545848,1.7862536,7.3638096,7.400434
2010-07-03 07:00:00+00:00,1.7055221,1.7656627,7.449685,7.466944
2010-07-03 08:00:00+00:00,1.660265,1.7397007,7.5260735,7.516053
2010-07-03 09:00:00+00:00,1.6267627,1.7119684,7.5771523,7.5429626
2010-07-03 10:00:00+00:00,1.5958787,1.6802374,7.634696,7.5629773
2010-07-03 11:00:00+00:00,1.5722624,1.6466583,7.6935253,7.584172
2010-07-03 12:00:00+00:00,1.5447658,1.6155716,7.754183,7.611818
2010-07-03 13:00:00+00:00,1.5155238,1.5782968,7.824944,7.659652
2010-07-03 14:00:00+00:00,1.487701,1.543043,7.89291,7.712186
2010-07-03 15:00:00+00:00,1.4617974,1.5114886,7.9613996,7.7651987
2010-07-03 16:00:00+00:00,1.4379598,1.482817,8.032483,7.8243837
2010-07-03 17:00:00+00:00,1.4165989,1.4575125,8.107769,7.8885064
2010-07-03 18:00:00+00:00,1.3984503,1.436442,8.186576,7.946135
2010-07-03 19:00:00+00:00,1.3832135,1.4213481,8.265243,7.981697
2010-07-03 20:00:00+00:00,1.369922,1.417121,8.358578,7.9607577
2010-07-03 21:00:00+00:00,1.3695153,1.4400964,8.360363,7.8053503
2010-07-03 22:00:00+00:00,1.389409,1.494263,8.21603,7.5292225
2010-07-03 23:00:00+00:00,1.4300275,1.5691236,7.9692593,7.2464623
2010-07-04 00:00:00+00:00,1.4883522,1.6442674,7.6932335,7.0642056
2010-07-04 01:00:00+00:00,1.50306,1.677863,7.7120976,7.0577245
2010-07-04 02:00:00+00:00,1.5026754,1.6990515,7.7824445,7.0997787
2010-07-04 03:00:00+00:00,1.5199419,1.7162842,7.8691335,7.158066
2010-07-04 04:00:00+00:00,1.5416702,1.71641,7.948442,7.259721
2010-07-04 05:00:00+00:00,1.5619031,1.7068774,8.028925,7.385334
2010-07-04 06:00:00+00:00,1.5733066,1.6917753,8.129064,7.509475
2010-07-04 07:00:00+00:00,1.5584704,1.6465365,8.371877,7.752346
2010-07-04 08:00:00+00:00,1.5324979,1.6030356,8.6582985,7.9811044
2010-07-04 09:00:00+00:00,1.5215036,1.5722588,8.837612,8.13244
2010-07-04 10:00:00+00:00,1.5173969,1.550471,8.941636,8.223763
2010-07-04 11:00:00+00:00,1.5217701,1.5403913,8.993631,8.26281
2010-07-04 12:00:00+00:00,1.5295836,1.5391985,9.033004,8.292301
2010-07-04 13:00:00+00:00,1.5318671,1.533074,9.113079,8.402583
2010-07-04 14:00:00+00:00,1.5337315,1.5370598,9.201145,8.5090885
2010-07-04 15:00:00+00:00,1.540019,1.5552021,9.262085,8.552018
2010-07-04 16:00:00+00:00,1.5519406,1.5803541,9.280887,8.5760975
2010-07-04 17:00:00+00:00,1.5601484,1.6058232,9.334339,8.606034
2010-07-04 18:00:00+00:00,1.5673012,1.6275388,9.402249,8.653319
2010-07-04 19:00:00+00:00,1.5749112,1.6502291,9.487036,8.687879
2010-07-04 20:00:00+00:00,1.5868143,1.6856648,9.567236,8.6503935
2010-07-04 21:00:00+00:00,1.6143122,1.738212,9.691308,8.567288
2010-07-04 22:00:00+00:00,1.643939,1.7974693,9.715989,8.435806
2010-07-04 23:00:00+00:00,1.6739355,1.8558472,9.621782,8.312948
2010-07-05 00:00:00+00:00,1.7160063,1.9012247,9.3900585,8.193048
2010-07-05 01:00:00+00:00,1.7372632,1.9122607,9.259635,8.164858
2010-07-05 02:00:00+00:00,1.7531385,1.9115845,9.110151,8.13557
2010-07-05 03:00:00+00:00,1.7780718,1.9194304,8.8788805,8.040004
2010-07-05 04:00:00+00:00,1.7904571,1.918157,8.701496,7.965374
2010-07-05 05:00:00+00:00,1.7912105,1.9052291,8.573447,7.9247465
2010-07-05 06:00:00+00:00,1.7914983,1.8847138,8.450873,7.9092755
2010-07-05 07:00:00+00:00,1.7888016,1.8595129,8.362939,7.926831
2010-07-05 08:00:00+00:00,1.7978534,1.857385,8.259757,7.8743963
2010-07-05 09:00:00+00:00,1.8219352,1.8799654,8.098256,7.7726116
2010-07-05 10:00:00+00:00,1.8396616,1.9069763,8.008808,7.7103367
2010-07-05 11:00:00+00:00,1.8493315,1.9278573,7.981349,7.710115
2010-07-05 12:00:00+00:00,1.8573527,1.9390217,8.012541,7.7663164
2010-07-05 13:00:00+00:00,1.8532335,1.9372298,8.097355,7.8790326
2010-07-05 14:00:00+00:00,1.8498892,1.9294306,8.192024,8.015263
2010-07-05 15:00:00+00:00,1.8558779,1.9205908,8.275615,8.143628
2010-07-05 16:00:00+00:00,1.8666517,1.9106826,8.357656,8.269899
2010-07-05 17:00:00+00:00,1.8815368,1.9007427,8.431855,8.402431
2010-07-05 18:00:00+00:00,1.8978046,1.8923613,8.551085,8.546026
2010-07-05 19:00:00+00:00,1.9092561,1.900294,8.663127,8.622476
2010-07-05 20:00:00+00:00,1.9293991,1.926661,8.670997,8.561276
2010-07-05 21:00:00+00:00,1.9635772,1.9761277,8.563638,8.385138
2010-07-05 22:00:00+00:00,2.0091534,2.055589,8.395536,8.0908575
2010-07-05 23:00:00+00:00,2.061359,2.1429834,8.205597,7.827382
2010-07-06 00:00:00+00:00,2.1117935,2.2258677,8.049815,7.6461864
2010-07-06 01:00:00+00:00,2.128353,2.2811308,7.9627066,7.558906
2010-07-06 02:00:00+00:00,2.126829,2.3228023,7.923232,7.5047765
2010-07-06 03:00:00+00:00,2.113671,2.346706,7.896098,7.492081
2010-07-06 04:00:00+00:00,2.0757687,2.3303182,7.9099717,7.5453815
2010-07-06 05:00:00+00:00,2.0351381,2.2878356,7.9287944,7.625852
2010-07-06 06:00:00+00:00,2.004501,2.231639,7.9210305,7.701392
2010-07-06 07:00:00+00:00,1.9728352,2.1744678,7.932894,7.7771826
2010-07-06 08:00:00+00:00,1.9532658,2.1371434,7.907594,7.787023
2010-07-06 09:00:00+00:00,1.953118,2.1183095,7.837535,7.7526226
2010-07-06 10:00:00+00:00,1.9564867,2.1085026,7.74213,7.690133
2010-07-06 11:00:00+00:00,1.9588817,2.0973346,7.6764274,7.684722
2010-07-06 12:00:00+00:00,1.9616362,2.0850434,7.631121,7.7169876
2010-07-06 13:00:00+00:00,1.9609503,2.0762286,7.6094103,7.7577105
2010-07-06 14:00:00+00:00,1.9619979,2.076913,7.5625854,7.7575064
2010-07-06 15:00:00+00:00,1.9592333,2.0842993,7.509503,7.724247
2010-07-06 16:00:00+00:00,1.9474949,2.0862722,7.491841,7.712465
2010-07-06 17:00:00+00:00,1.9268179,2.0846124,7.499713,7.7220864
2010-07-06 18:00:00+00:00,1.9085063,2.090419,7.5028853,7.7137337
2010-07-06 19:00:00+00:00,1.8667444,2.0866942,7.594125,7.7475924
2010-07-06 20:00:00+00:00,1.8317326,2.0902925,7.628379,7.745286
2010-07-06 21:00:00+00:00,1.8489019,2.1065593,7.4451747,7.675266
2010-07-06 22:00:00+00:00,1.9121038,2.142338,7.170606,7.5315747
2010-07-06 23:00:00+00:00,2.0037808,2.2205043,6.969011,7.313567
2010-07-07 00:00:00+00:00,2.1193793,2.301668,6.8486085,7.22191
2010-07-07 01:00:00+00:00,2.1948934,2.3062172,6.8600984,7.3783975
2010-07-07 02:00:00+00:00,2.2320602,2.3132625,6.8864813,7.4612985
2010-07-07 03:00:00+00:00,2.235075,2.3082426,6.905731,7.459915
2010-07-07 04:00:00+00:00,2.2127848,2.290032,6.901216,7.455233
2010-07-07 05:00:00+00:00,2.1797552,2.2760828,6.879114,7.455403
2010-07-07 06:00:00+00:00,2.1361773,2.2675714,6.86731,7.465151
2010-07-07 07:00:00+00:00,2.060602,2.212083,6.93487,7.637618
2010-07-07 08:00:00+00:00,1.9786772,2.1660929,7.0253406,7.7389627
2010-07-07 09:00:00+00:00,1.9021541,2.1136544,7.1261277,7.795249
2010-07-07 10:00:00+00:00,1.8293573,2.0548825,7.2627277,7.8347807
2010-07-07 11:00:00+00:00,1.7693168,1.9998046,7.4019055,7.863696
2010-07-07 12:00:00+00:00,1.7235519,1.9502541,7.5309544,7.8951178
2010-07-07 13:00:00+00:00,1.6866498,1.9052655,7.6441097,7.931125
2010-07-07 14:00:00+00:00,1.6565104,1.86623,7.742007,7.9751754
2010-07-07 15:00:00+00:00,1.6285969,1.8328375,7.8281083,8.02232
2010-07-07 16:00:00+00:00,1.6002349,1.8032242,7.908185,8.070334
2010-07-07 17:00:00+00:00,1.5733047,1.775661,7.987356,8.114984
2010-07-07 18:00:00+00:00,1.5495563,1.7482201,8.057801,8.154409
2010-07-07 19:00:00+00:00,1.5311829,1.721001,8.120302,8.187453
2010-07-07 20:00:00+00:00,1.5197029,1.6940712,8.179383,8.218961
2010-07-07 21:00:00+00:00,1.5140557,1.6691184,8.23232,8.249355
2010-07-07 22:00:00+00:00,1.5141841,1.6457902,8.279767,8.275342
2010-07-07 23:00:00+00:00,1.517213,1.6245037,8.313256,8.299476
2010-07-08 00:00:00+00:00,1.5187231,1.6051306,8.332334,8.324136
2010-07-08 01:00:00+00:00,1.5148786,1.5878652,8.3419895,8.347796
2010-07-08 02:00:00+00:00,1.5026956,1.572371,8.336967,8.370104
2010-07-08 03:00:00+00:00,1.4917914,1.5584003,8.266757,8.385991
2010-07-08 04:00:00+00:00,1.4674352,1.546124,8.249677,8.391732
2010-07-08 05:00:00+00:00,1.435592,1.5324979,8.263059,8.392823
2010-07-08 06:00:00+00:00,1.4035767,1.5165831,8.265732,8.388578
2010-07-08 07:00:00+00:00,1.3727785,1.4960427,8.256881,8.378197
2010-07-08 08:00:00+00:00,1.3440517,1.4703093,8.236846,8.366013
2010-07-08 09:00:00+00:00,1.3162721,1.440331,8.212563,8.354401
2010-07-08 10:00:00+00:00,1.2895423,1.4080185,8.186178,8.341995
2010-07-08 11:00:00+00:00,1.266189,1.3753333,8.164057,8.330552
2010-07-08 12:00:00+00:00,1.2440845,1.3449389,8.145672,8.32216
2010-07-08 13:00:00+00:00,1.2214636,1.3152522,8.120129,8.312661
2010-07-08 14:00:00+00:00,1.2037256,1.2884518,8.10092,8.30443
2010-07-08 15:00:00+00:00,1.191389,1.2668939,8.086619,8.295276
2010-07-08 16:00:00+00:00,1.1845442,1.2508566,8.071976,8.290383
2010-07-08 17:00:00+00:00,1.1818112,1.2376703,8.047967,8.28037
2010-07-08 18:00:00+00:00,1.1814377,1.2279004,8.022692,8.26856
2010-07-08 19:00:00+00:00,1.1808121,1.2212706,7.9976935,8.2536545
2010-07-08 20:00:00+00:00,1.1768013,1.215639,7.963247,8.227159
2010-07-08 21:00:00+00:00,1.1696912,1.2109936,7.932498,8.197888
2010-07-08 22:00:00+00:00,1.1607864,1.2071819,7.9100566,8.159474
2010-07-08 23:00:00+00:00,1.1499286,1.2035745,7.8949137,8.11731
2010-07-09 00:00:00+00:00,1.137791,1.1994551,7.8849707,8.077175
2010-07-09 01:00:00+00:00,1.1243844,1.192883,7.8805346,8.059826
2010-07-09 02:00:00+00:00,1.1120727,1.1868794,7.881362,8.044345
2010-07-09 03:00:00+00:00,1.0993102,1.1799613,7.8749123,8.025294
2010-07-09 04:00:00+00:00,1.089648,1.174083,7.869849,8.011308
2010-07-09 05:00:00+00:00,1.0819167,1.1682712,7.8643026,8.001746
2010-07-09 06:00:00+00:00,1.0755256,1.163264,7.85764,7.992697
2010-07-09 07:00:00+00:00,1.0694209,1.159477,7.8481617,7.982152
2010-07-09 08:00:00+00:00,1.0625296,1.1549714,7.8351254,7.9670873
2010-07-09 09:00:00+00:00,1.0548465,1.1492177,7.818629,7.947719
2010-07-09 10:00:00+00:00,1.0461884,1.141454,7.8012333,7.9254193
2010-07-09 11:00:00+00:00,1.0380489,1.1319225,7.7737603,7.9018145
2010-07-09 12:00:00+00:00,1.0307176,1.1217787,7.731059,7.869704
2010-07-09 13:00:00+00:00,1.0219796,1.1121875,7.70342,7.830353
2010-07-09 14:00:00+00:00,1.0106775,1.1018913,7.708979,7.802127
2010-07-09 15:00:00+00:00,1.0010935,1.0953503,7.7190332,7.771397
2010-07-09 16:00:00+00:00,0.99316376,1.0922735,7.7145534,7.695975
2010-07-09 17:00:00+00:00,0.99045986,1.0949175,7.7002463,7.6022882
2010-07-09 18:00:00+00:00,0.9936201,1.1011406,7.6704755,7.498258
2010-07-09 19:00:00+00:00,1.0033963,1.1085256,7.6218076,7.4032254
2010-07-09 20:00:00+00:00,1.0229945,1.1279886,7.5311947,7.2403803
2010-07-09 21:00:00+00:00,1.0558995,1.1626052,7.347029,7.0171323
2010-07-09 22:00:00+00:00,1.1013726,1.2067251,7.099569,6.7965884
2010-07-09 23:00:00+00:00,1.1596974,1.2532613,6.8294997,6.6286173
2010-07-10 00:00:00+00:00,1.2249405,1.2914029,6.596425,6.5454745
2010-07-10 01:00:00+00:00,1.2869624,1.3132603,6.457413,6.5597057
2010-07-10 02:00:00+00:00,1.3599793,1.3447237,6.3474007,6.5325556
2010-07-10 03:00:00+00:00,1.4584402,1.3836046,6.2684,6.4882727
2010-07-10 04:00:00+00:00,1.5352192,1.4172252,6.321662,6.5222855
2010-07-10 05:00:00+00:00,1.5948771,1.454905,6.435825,6.6067004
2010-07-10 06:00:00+00:00,1.6359978,1.4958519,6.5873795,6.723011
2010-07-10 07:00:00+00:00,1.6562462,1.5323895,6.757281,6.866205
2010-07-10 08:00:00+00:00,1.657848,1.5651962,6.9019303,6.9858356
2010-07-10 09:00:00+00:00,1.642253,1.5884795,6.9889474,7.075845
2010-07-10 10:00:00+00:00,1.6134987,1.5968469,7.0168905,7.137544
2010-07-10 11:00:00+00:00,1.5764694,1.5896548,7.004538,7.1709023
2010-07-10 12:00:00+00:00,1.5274416,1.5722989,6.9627123,7.1836114
2010-07-10 13:00:00+00:00,1.4708637,1.5388244,6.944392,7.17041
2010-07-10 14:00:00+00:00,1.4180874,1.4976722,6.924983,7.142011
2010-07-10 15:00:00+00:00,1.3725985,1.4537759,6.896612,7.104766
2010-07-10 16:00:00+00:00,1.3316613,1.4117917,6.873784,7.0627937
2010-07-10 17:00:00+00:00,1.2962213,1.3744942,6.851161,7.0245132
2010-07-10 18:00:00+00:00,1.2697397,1.342227,6.798554,6.989444
2010-07-10 19:00:00+00:00,1.2542086,1.3163964,6.7046695,6.9426036
2010-07-10 20:00:00+00:00,1.2479601,1.3044447,6.583697,6.8319936
2010-07-10 21:00:00+00:00,1.2657994,1.3130984,6.39906,6.6656265
2010-07-10 22:00:00+00:00,1.3198955,1.3531651,6.141009,6.4207563
2010-07-10 23:00:00+00:00,1.3878793,1.418519,5.965527,6.2072406
2010-07-11 00:00:00+00:00,1.4420681,1.4792258,5.912343,6.118096
2010-07-11 01:00:00+00:00,1.4554381,1.5045837,5.980981,6.1711583
2010-07-11 02:00:00+00:00,1.455849,1.5096788,6.0623493,6.252083
2010-07-11 03:00:00+00:00,1.4699402,1.4996578,6.119883,6.3288007
2010-07-11 04:00:00+00:00,1.485974,1.489922,6.1816497,6.362295
2010-07-11 05:00:00+00:00,1.491014,1.4851319,6.271152,6.383854
2010-07-11 06:00:00+00:00,1.4833242,1.4820803,6.392518,6.4284344
2010-07-11 07:00:00+00:00,1.4750837,1.472696,6.5060616,6.5176983
2010-07-11 08:00:00+00:00,1.4568378,1.4623104,6.6706514,6.625249
2010-07-11 09:00:00+00:00,1.444856,1.4509915,6.8112936,6.7347355
2010-07-11 10:00:00+00:00,1.4378284,1.4402442,6.95178,6.853208
2010-07-11 11:00:00+00:00,1.4331278,1.4324198,7.0901403,6.987974
2010-07-11 12:00:00+00:00,1.4327987,1.427581,7.247002,7.1132565
2010-07-11 13:00:00+00:00,1.4397329,1.4334012,7.462975,7.262355
2010-07-11 14:00:00+00:00,1.4478315,1.4434776,7.7440166,7.455764
2010-07-11 15:00:00+00:00,1.4631678,1.4608989,8.031726,7.668073
2010-07-11 16:00:00+00:00,1.4919637,1.4880968,8.249867,7.8627768
2010-07-11 17:00:00+00:00,1.5265732,1.5206167,8.43425,8.04725
2010-07-11 18:00:00+00:00,1.5663482,1.557435,8.632043,8.245142
2010-07-11 19:00:00+00:00,1.5974423,1.5888948,8.804461,8.441672
2010-07-11 20:00:00+00:00,1.6536717,1.6428881,9.011341,8.635581
2010-07-11 21:00:00+00:00,1.7056342,1.7000662,9.07933,8.721309
2010-07-11 22:00:00+00:00,1.7592093,1.7608944,9.104469,8.7880745
2010-07-11 23:00:00+00:00,1.8133925,1.8207269,9.110884,8.8523035
2010-07-12 00:00:00+00:00,1.8667597,1.8776041,9.088683,8.911581
2010-07-12 01:00:00+00:00,1.899251,1.9105653,9.1467,9.066981
2010-07-12 02:00:00+00:00,1.9255673,1.9447438,9.171713,9.179067
2010-07-12 03:00:00+00:00,1.9653916,1.9772453,9.202581,9.251863
2010-07-12 04:00:00+00:00,1.990076,1.9938244,9.248089,9.361509
2010-07-12 05:00:00+00:00,2.0047913,2.0018253,9.304895,9.487035
2010-07-12 06:00:00+00:00,2.0148802,2.0060272,9.364289,9.603078
2010-07-12 07:00:00+00:00,2.0069628,1.9989146,9.508795,9.760591
2010-07-12 08:00:00+00:00,2.0026731,1.9968077,9.629398,9.864582
2010-07-12 09:00:00+00:00,2.003567,2.0013711,9.714837,9.9084015
2010-07-12 10:00:00+00:00,2.0082924,2.00459,9.755232,9.941535
2010-07-12 11:00:00+00:00,2.0179944,2.0072088,9.775846,9.966945
2010-07-12 12:00:00+00:00,2.022035,2.0109637,9.799797,9.979652
2010-07-12 13:00:00+00:00,2.0100238,2.0104945,9.912351,10.016998
2010-07-12 14:00:00+00:00,1.9970698,2.0112345,10.029977,10.038499
2010-07-12 15:00:00+00:00,1.9921428,2.0138173,10.115715,10.04873
2010-07-12 16:00:00+00:00,1.9973888,2.0170996,10.168167,10.072316
2010-07-12 17:00:00+00:00,2.0105503,2.0194175,10.207676,10.121463
2010-07-12 18:00:00+00:00,2.0343702,2.0242076,10.228453,10.201846
2010-07-12 19:00:00+00:00,2.0603516,2.0298338,10.2933445,10.331041
2010-07-12 20:00:00+00:00,2.097406,2.0508783,10.370676,10.426461
2010-07-12 21:00:00+00:00,2.1556122,2.0974987,10.361136,10.421154
2010-07-12 22:00:00+00:00,2.240083,2.1726794,10.209457,10.304986
2010-07-12 23:00:00+00:00,2.3336835,2.2764697,10.039806,10.091297
2010-07-13 00:00:00+00:00,2.419877,2.3980002,9.920134,9.819922
2010-07-13 01:00:00+00:00,2.4670112,2.4960642,9.973242,9.741355
