96.57,18.971,-34.349,-70.3,-9.782,31.88,69.595,-22.789,51.2,106.57,13.476,-40.869,-94.606
96.58,18.397,-37.48,-70.699,-9.006,31.585,71.074,-21.056,49.963,108.981,14.403,-40.618,-95.523
96.59,20.1,-34.417,-68.328,-8.289,30.164,70.192,-21.737,54.162,106.398,14.271,-42.087,-96.986
96.6,19.433,-36.959,-69.838,-8.947,30.574,70.065,-22.981,53.449,109.674,15.406,-41.963,-97.029
96.61,18.628,-35.884,-69.96,-9.424,32.591,70.305,-21.17,51.071,108.87,13.468,-41.72,-95.293
96.62,23.106,-37.743,-69.944,-9.245,31.701,69.066,-22.921,51.071,107.83,14.346,-42.348,-94.42
96.63,22.177,-36.105,-69.161,-9.245,32.236,69.243,-21.7,53.501,107.991,15.597,-41.604,-94.179
96.64,18.551,-37.326,-69.867,-10.138,32.768,71.72,-22.203,48.822,108.887,16.464,-39.901,-92.312
96.65,17.595,-36.575,-70.312,-9.245,33.303,69.951,-19.617,52.612,108.668,14.462,-42.063,-92.972
96.66,20.746,-35.824,-70.068,-9.245,32.768,72.783,-23.447,55.078,107.657,15.548,-40.81,-94.878
96.67,20.67,-37.947,-69.806,-9.842,34.308,68.65,-23.604,49.694,109.927,14.421,-42.606,-93.348
96.68,18.872,-35.474,-70.913,-9.842,33.418,74.135,-21.719,50.348,107.628,16.362,-41.178,-95.582
96.69,20.557,-36.522,-70.764,-8.646,35.853,71.431,-19.848,53.78,107.925,13.884,-41.803,-93.878
96.7,19.978,-38.468,-69.82,-9.781,30.279,72.074,-23.875,50.12,108.098,16.94,-41.937,-95.174
96.71,17.831,-38.553,-69.56,-9.424,32.058,73.313,-22.764,50.703,109.373,14.439,-40.084,-97.649
96.72,19.158,-37.069,-70.804,-8.708,29.924,71.367,-23.511,51.698,106.889,13.768,-40.584,-95.823
96.73,20.52,-35.874,-69.608,-8.886,33.836,71.544,-19.438,52.621,108.679,14.214,-42.815,-96.048
96.74,21.738,-37.904,-69.084,-9.602,32.236,74.198,-21.64,51.296,110.652,12.292,-42.554,-96.124
96.75,16.588,-37.231,-70.114,-8.887,34.547,71.72,-21.93,53.099,108.635,12.256,-42.255,-94.993
96.76,20.857,-36.567,-69.283,-9.184,32.12,74.261,-22.379,50.739,109.579,14.006,-42.022,-96.923
96.77,18.588,-37.633,-70.853,-8.012,32.04,71.35,-23.53,51.854,107.911,11.364,-41.972,-95.871
96.78,18.948,-37.445,-70.329,-8.709,31.523,71.011,-21.31,51.976,107.861,11.598,-43.583,-95.654
96.79,15.92,-38.749,-70.437,-9.425,33.302,70.834,-22.964,52.419,109.343,16.326,-41.712,-94.783
96.8,20.326,-34.537,-69.976,-9.782,31.7,69.595,-22.439,53.465,107.956,13.087,-40.92,-93.988
96.81,19.202,-36.506,-70.41,-8.709,34.902,69.242,-22.614,51.2,107.956,12.69,-41.989,-93.395
96.82,19.273,-38.485,-70.175,-9.603,35.79,72.605,-23,55.521,110.351,15.278,-42.423,-94.496
96.83,17.066,-36.753,-69.807,-9.184,29.808,74.261,-22.557,52.996,107.487,15.26,-41.605,-97.334
96.84,17.523,-36.643,-70.717,-10.022,31.106,71.833,-23.12,51.043,106.413,13.621,-41.729,-94.467
96.85,22.379,-38.469,-70.329,-8.727,31.861,71.88,-23.512,47.864,109.489,12.777,-42.238,-95.808
96.86,17.865,-38.691,-70.717,-8.29,33.542,73.906,-21.097,50.965,108.762,13.444,-42.748,-97.647
96.87,18.438,-35.731,-70.146,-9.425,32.945,69.065,-23.937,50.232,109.421,14.438,-43.424,-94.496
96.88,18.931,-38.826,-69.156,-9.246,32.412,73.665,-20.687,51.2,108.824,15.178,-40.51,-93.581
96.89,19.45,-36.942,-68.805,-10.139,30.99,71.366,-23.139,53.465,110.383,15.097,-41.261,-95.329
96.9,17.936,-37.428,-71.331,-9.425,33.657,70.304,-23.954,53.527,109.059,15.759,-42.281,-95.022
96.91,20.206,-37.558,-70.949,-9.248,32.055,69.593,-21.679,50.737,108.363,16.116,-42.257,-94.995
96.92,19.922,-36.986,-71.736,-9.248,32.233,72.071,-24.173,54.003,109.533,14.623,-42.073,-98.467
96.93,20.549,-39.093,-70.1,-9.544,33.361,71.958,-21.463,51.824,110.489,13.314,-42.041,-94.783
96.94,17.1,-39.621,-70.796,-9.248,34.01,71.894,-21.197,53.133,110.398,16.943,-40.262,-94.999
96.95,19.48,-39.135,-70.992,-9.248,31.343,73.133,-22.791,49.108,107.781,12.717,-42.132,-97.53
96.96,21.998,-35.264,-70.023,-9.605,32.41,71.894,-24.288,54.238,111.154,14.026,-41.498,-96.067
96.97,18.206,-37.328,-70.888,-9.784,32.41,70.125,-22.206,52.479,110.79,14.76,-40.929,-96.825
96.98,21.542,-36.568,-70.812,-9.248,31.343,72.248,-19.541,50.771,107.876,14.206,-43.327,-97.392
96.99,22.169,-37.993,-70.023,-8.532,32.766,71.541,-22.266,52.07,106.741,15.779,-42.425,-99.146
97,21.826,-35.945,-70.193,-8.71,30.811,71.541,-23.569,51.991,110.476,15.958,-40.571,-94.805
97.01,20.17,-35.545,-71.151,-9.069,32.055,69.772,-19.85,54.299,110.868,16.161,-42.04,-94.608
97.02,22.033,-38.641,-70.839,-9.069,30.455,73.842,-23.764,52.67,107.86,16.752,-42.625,-96.023
97.03,18.739,-37.31,-70.532,-8.95,31.281,71.478,-22.791,51.896,111.076,12.956,-44.403,-97.467
97.04,18.911,-37.822,-70.532,-9.845,30.749,69.177,-21.076,51.686,110.522,13.318,-41.364,-97.261
97.05,21.218,-38.257,-70.625,-9.248,33.3,71.187,-21.541,55.232,111.797,13.712,-41.974,-97.035
97.06,21.352,-36.074,-70.148,-10.518,30.259,72.232,-22.363,51.624,113.233,14.097,-42.433,-98.827
97.07,21.144,-34.915,-70.352,-9.366,34.427,70.718,-22.267,50.849,107.088,14.64,-43.06,-96.79
97.08,22.097,-34.821,-70.088,-8.354,32.942,70.478,-22.731,53.698,111.135,16.379,-41.657,-95.723
97.09,18.602,-36.425,-72.028,-10.501,34.364,72.602,-23.704,53.428,108.961,14.263,-44.103,-95.009
97.1,17.443,-39.282,-72.154,-9.803,32.392,71.877,-22.381,51.78,109.749,15.535,-42.333,-95.403
97.11,17.668,-38.548,-71.596,-8.354,32.232,71.893,-21.427,51.859,108.961,16.994,-42.217,-95.118
97.12,21.311,-36.288,-71.72,-9.428,30.987,73.841,-24.271,50.423,109.783,14.267,-42.426,-96.159
97.13,20.341,-38.275,-69.964,-9.249,32.765,75.078,-22.816,52.74,110.526,15.986,-42.384,-96.28
97.14,19.252,-37.483,-71.212,-9.07,34.364,74.194,-21.349,52.461,111.119,13.354,-42.333,-98.725
97.15,18.431,-36.766,-71.181,-10.025,33.77,73.246,-21.801,48.522,111.706,14.042,-43.319,-98.044
97.16,19.27,-36.782,-71.535,-10.162,35.415,73.823,-24.234,52.373,109.47,13.146,-42.709,-95.447
97.17,16.829,-38.531,-71.58,-9.249,32.232,71.717,-22.381,51.084,109.229,12.88,-43.812,-98.373
97.18,20.335,-38.454,-71.334,-9.249,31.342,72.247,-23.704,51.163,112.775,13.149,-41.699,-95.268
97.19,19.27,-37.977,-71.535,-9.089,33.103,72.586,-22.032,50.038,110.789,13.764,-42.258,-95.162
97.2,21.447,-38.368,-70.225,-9.07,31.877,72.956,-23.607,52.826,111.31,14.724,-42.635,-97.356
97.21,20.317,-37.79,-70.332,-10.142,31.165,73.309,-23.648,52.086,109.878,14.957,-42.241,-98.634
97.22,20.075,-36.492,-70.566,-9.089,31.325,73.116,-21.566,50.849,111.767,17.497,-42.884,-98.274
97.23,20.436,-36.982,-69.014,-8.653,29.625,75.494,-20.867,53.46,110.205,13.981,-43.214,-96.944
97.24,19.462,-38.636,-71,-8.833,33.537,72.131,-23.048,49.896,110.3,13.523,-41.326,-95.56
97.25,19.498,-37.237,-70.799,-10.145,31.162,69.768,-22.68,52.179,106.85,14.415,-42.612,-99.167
97.26,22.608,-37.723,-69.921,-9.67,33.412,70.412,-24.199,50.663,108.98,14.486,-43.047,-95.947
97.27,17.594,-37.766,-70.985,-9.431,30.629,73.129,-22.97,51.542,108.818,14.305,-41.884,-95.951
97.28,18.641,-35.531,-71.138,-9.27,32.034,70.459,-22.034,52.823,111.481,15.984,-42.553,-95.951
97.29,20.793,-40.896,-70.876,-8.554,35.234,70.989,-21.279,50.263,111.876,16.198,-40.499,-95.896
97.3,19.25,-37.313,-71.384,-9.252,34.541,72.953,-19.761,53.512,110.776,14.814,-40.541,-95.275
97.31,19.535,-38.056,-70.765,-9.073,31.874,73.66,-25.946,53.634,110.551,12.44,-42.904,-95.303
97.32,19.25,-36.972,-70.705,-9.849,32.167,72.183,-20.343,52.066,111.938,16.187,-41.685,-95.255
97.33,19.421,-35.949,-71.045,-9.252,32.229,74.545,-22.075,50.689,110.916,12.459,-42.72,-96.616
97.34,19.25,-38.678,-70.535,-8.714,33.829,72.776,-20.927,51.133,111.01,14.889,-41.468,-96.196
97.35,21.309,-36.802,-70.876,-9.431,31.874,72.953,-24.858,51.229,109.198,13.85,-43.347,-98.241
97.36,20.179,-37.757,-70.81,-8.714,31.162,73.129,-21.55,52.605,109.008,15.03,-43.004,-96.402
97.37,17.748,-36.418,-69.474,-9.609,33.474,72.244,-22.27,53.46,111.591,16.141,-43.406,-98.301
97.38,20.049,-36.351,-71.275,-9.548,33.18,71.601,-22.831,52.554,109.478,14.989,-43.214,-96.281
97.39,22.011,-38.832,-71.2,-9.727,31.579,72.662,-23.26,52.996,111.48,17.287,-43.264,-95.331
97.4,18.03,-39.209,-70.893,-9.134,31.988,70.588,-22.368,49.529,112.188,14.923,-40.934,-95.335
97.41,22.182,-37.639,-71.03,-9.271,32.033,74.174,-23.283,54.192,109.024,14.194,-42.829,-94.067
97.42,18.013,-37.86,-70.059,-9.092,29.366,73.289,-24.546,52.587,110.55,15.052,-42.646,-96.708
97.43,18.698,-39.054,-70.398,-8.475,33.356,74.077,-23.376,51.141,112.061,16.138,-41.227,-95.457
97.44,20.278,-36.633,-71.555,-8.654,32.824,71.423,-22.422,51.22,109.885,16.62,-42.254,-93.992
97.45,18.369,-37,-71.243,-8.894,30.271,73.128,-22.819,52.038,111.388,16.499,-43.048,-97.278
97.46,20.349,-37.076,-71.491,-9.253,32.228,73.837,-24.039,52.744,111.228,17.407,-42.136,-95.035
97.47,18.775,-36.419,-71.51,-9.671,30.211,74.835,-19.584,51.429,111.307,14.181,-41.502,-94.9
97.48,21.632,-37.161,-71.232,-8.914,33.633,71.343,-23.436,52.126,112.172,12.938,-42.245,-95.981
97.49,17.971,-37.733,-70.613,-10.505,30.983,72.952,-22.094,53.807,112.804,15.259,-41.936,-95.667
97.5,19.633,-36.76,-69.644,-9.432,30.628,69.767,-24.136,51.429,108.88,16.112,-43.431,-100.147
97.51,18.64,-37.75,-71.309,-9.789,32.938,73.482,-20.967,51.969,108.895,13.686,-41.169,-96.735
97.52,20.03,-36.88,-71.462,-9.789,32.583,72.598,-21.412,52.918,108.28,17.68,-42.705,-95.937
97.53,20.32,-37.784,-69.983,-10.028,32.344,73.598,-22.621,49.799,111.244,15.944,-42.261,-96.494
97.54,18.396,-35.942,-68.488,-9.671,31.633,75.19,-21.103,53.746,107.715,13.951,-41.904,-97.462
97.55,20.928,-36.155,-69.89,-8.894,31.873,73.659,-20.44,50.749,113.575,14.252,-42.103,-96.663
97.56,20.733,-38.568,-70.766,-9.746,33.516,74.059,-21.919,49.973,110.377,18.299,-43.09,-96.483
97.57,19.325,-37.237,-71.139,-9.789,31.516,74.014,-20.888,49.608,111.921,15.828,-42.881,-96.613
97.58,20.32,-38.295,-71.51,-10.327,32.05,72.952,-23.514,54.488,109.494,15.549,-42.989,-97.882
97.59,21.709,-38.449,-70.476,-9.074,32.228,69.235,-21.684,52.822,109.745,11.891,-42.956,-96.522
97.6,20.065,-38.041,-71.43,-9.013,32.291,72.839,-23.44,54.209,107.134,14.963,-41.561,-95.625
97.61,20.721,-36.53,-69.414,-9.61,33.828,70.827,-24.837,52.474,110.093,14.861,-42.838,-97.4
97.62,21.343,-40.352,-72.032,-9.092,34.7,73.998,-18.123,50.443,110.674,13.928,-42.095,-96.328
97.63,21.632,-38.868,-70.044,-9.074,32.938,72.243,-21.376,52.43,108.661,13.928,-41.928,-97.988
97.64,19.042,-35.301,-71.078,-9.253,33.116,75.606,-23.886,51.15,110.332,15.418,-43.623,-97.02
97.65,19.493,-36.393,-70.642,-9.493,31.811,72.359,-23.338,51.002,113.134,14.431,-44.099,-99.65
97.66,19.425,-36.623,-70.356,-8.733,33.633,75.413,-24.136,52.822,110.093,14.865,-41.829,-96.558
97.67,20.834,-36.249,-69.983,-9.432,30.451,74.544,-22.524,50.593,112.899,16.509,-41.694,-94.595
97.68,17.764,-36.573,-70.476,-9.432,32.583,69.412,-23.672,52.587,110.723,16.112,-42.261,-97.325
97.69,18.505,-37.374,-71.954,-9.253,32.406,69.235,-24.136,52.822,110.266,12.794,-42.387,-95.952
97.7,19.863,-38.237,-69.922,-8.894,32.583,69.944,-19.819,51.891,111.244,15.173,-42.696,-97.76
97.71,19.402,-37.161,-71.232,-9.092,31.321,73.466,-24.584,52.379,111.558,14.715,-42.813,-95.379
97.72,22.377,-36.419,-71.001,-9.253,33.828,71.183,-21.726,51.734,111.78,12.157,-42.855,-97.415
97.73,21.424,-37.537,-71.094,-9.013,33.179,72.662,-22.271,52.761,110.896,16.147,-43.397,-97.791
97.74,18.369,-40.07,-70.904,-8.834,31.046,73.899,-20.75,53.405,111.366,15.015,-42.512,-95.908
97.75,17.479,-37.707,-70.416,-7.644,34.895,71.183,-21.412,52.744,113.134,14.055,-43.473,-97.867
97.76,22.987,-40.078,-70.908,-9.432,32.228,75.96,-24.039,53.616,108.628,14.451,-43.08,-95.15
97.77,18.829,-36.88,-70.443,-8.715,32.583,73.305,-22.329,52.7,111.183,15.763,-40.934,-96.498
97.78,20.052,-36.683,-70.416,-9.789,34.183,71.359,-23.73,50.61,109.275,16.013,-44.032,-97.095
97.79,18.662,-37.043,-70.771,-9.549,32.291,72.307,-22.777,48.423,109.701,15.647,-42.554,-95.952
97.8,20.579,-35.993,-71.6,-9.432,31.161,72.598,-21.961,49.582,111.372,16.464,-43.916,-97.475
97.81,22.028,-37.964,-71.354,-8.853,36.183,74.059,-22.368,54.059,110.801,14.062,-42.963,-96.193
97.82,20.679,-38.621,-71.494,-9.092,32.033,73.289,-20.906,53.598,112.771,11.936,-41.568,-97.462
97.83,20.048,-37.887,-71.954,-9.789,34.718,70.827,-23.611,51.603,110.612,13.129,-42.221,-96.617
97.84,22.756,-38.944,-71.647,-8.894,31.338,71.536,-23.26,57.004,110.786,14.728,-43.807,-95.044
97.85,21.276,-35.464,-70.387,-9.253,32.228,72.422,-22.076,53.824,110.74,17.349,-41.528,-97.419
97.86,22.91,-36.573,-71.155,-9.432,32.583,71.713,-22.349,55.47,111.685,16.955,-43.757,-97.811
97.87,17.741,-37.451,-71.013,-9.37,30.334,73.546,-25.44,51.524,110.361,15.798,-43.24,-97.462
97.88,20.378,-40.624,-70.771,-10.146,30.094,72.066,-23.163,53.79,112.44,15.316,-42.045,-92.951
97.89,22.643,-36.666,-70.908,-8.715,33.828,72.422,-24.136,54.914,111.132,14.291,-41.059,-96.62
97.9,20.243,-38.714,-70.908,-9.789,33.65,71.713,-23.085,51.081,109.399,14.264,-42.93,-97.159
97.91,20.715,-35.345,-71.631,-9.549,30.156,71.245,-22.602,51.037,111.607,13.088,-42.597,-96.494
97.92,17.499,-37.179,-71.417,-8.715,30.806,74.898,-23.127,54.174,110.394,14.189,-42.505,-97.234
97.93,17.363,-37.827,-71.724,-9.191,31.224,73.722,-21.919,52.239,109.858,15.312,-43.223,-94.292
97.94,20.205,-36.019,-70.432,-8.715,32.938,72.598,-22.016,49.529,112.709,13.327,-43.531,-96.266
97.95,20.544,-35.515,-71.123,-9.092,31.499,72.759,-23.283,52.448,112.664,15.271,-43.599,-97.491
97.96,18.788,-36.582,-71.676,-9.253,28.316,73.659,-23.32,51.541,111.071,14.977,-42.221,-96.949
97.97,19.859,-37.05,-71.123,-9.789,30.628,73.659,-21.546,53.135,114.739,13.146,-43.039,-97.265
97.98,19.461,-38.295,-70.152,-9.967,31.338,73.305,-20.81,54.216,111.826,17.588,-43.798,-96.027
97.99,21.592,-37.716,-72.634,-9.61,31.873,74.721,-23.883,52.901,114.677,16.488,-43.723,-97.612
98,20.243,-35.472,-71.247,-10.028,32.344,73.951,-23.711,49.756,110.853,15.108,-41.585,-96.151
98.01,20.391,-39.592,-71.954,-8.555,32.566,75.943,-19.33,51.855,113.81,14.11,-43.923,-98.649
98.02,18.948,-36.589,-70.152,-8.555,33.811,72.759,-23.376,54.451,112.753,15.644,-43.23,-97.459
98.03,20.566,-36.685,-70.587,-9.316,33.764,75.011,-23.222,53.91,113.083,15.345,-43.526,-97.417
98.04,20.493,-38.63,-70.143,-8.717,29.559,71.357,-21.336,54.564,110.957,13.499,-42.523,-98.248
98.05,16.639,-38.203,-70.91,-9.63,33.986,70.986,-21.881,52.977,110.94,13.8,-42.723,-97.448
98.06,19.708,-37.538,-71.096,-9.55,33.534,70.536,-22.852,57.237,110.845,13.459,-43.733,-97.129
98.07,21.229,-39.611,-72.652,-8.36,32.404,75.781,-22.526,52.681,112.03,15.698,-42.673,-95.408
98.08,18.583,-34.049,-70.85,-9.494,31.275,74.303,-23.848,51.539,110.202,16.773,-41.929,-98.314
98.09,18.981,-37.922,-71.31,-9.033,33.693,73.35,-21.101,53.055,114.832,15.129,-42.063,-94.962
98.1,21.558,-37.743,-70.62,-9.791,30.626,72.596,-22.465,53.09,111.4,14.223,-42.974,-100.525
98.11,20.737,-38.05,-70.757,-9.015,32.111,75.491,-23.147,55.199,111.935,15.129,-41.896,-99.278
98.12,18.259,-37.445,-71.342,-9.015,32.289,74.076,-24.373,51.539,110.202,15.605,-43.432,-98.489
98.13,19.509,-38.937,-73.003,-9.316,33.054,73.596,-22,52.681,110.991,15.451,-44.259,-96.659
98.14,19.27,-36.951,-72.886,-9.255,33.471,73.657,-20.89,51.522,110.705,15.871,-43,-96.891
98.15,18.81,-38.946,-70.631,-9.791,33.826,70.826,-25.249,54.677,112.802,16.26,-43.282,-95.349
98.16,19.111,-37.623,-72.713,-10.864,33.471,72.95,-24.839,51.775,111.13,15.397,-44.477,-98.366
98.17,22.186,-37.632,-71.189,-9.55,33.534,74.429,-20.056,53.744,112.74,13.198,-43.491,-98.215
98.18,17.473,-38.399,-72.805,-9.434,30.269,72.596,-21.646,52.69,112.215,13.875,-43.317,-99.864
98.19,18.697,-39.566,-70.57,-9.629,32.21,73.641,-23.829,52.778,109.352,13.79,-44.242,-100.296
98.2,23.122,-38.749,-70.772,-9.433,31.872,75.252,-24.04,49.434,111.92,14.564,-41.628,-98.519
98.21,17.858,-36.991,-72.082,-10.147,30.627,73.658,-21.104,52.875,111.701,15.663,-42.037,-98.097
98.22,19.419,-39.704,-72.235,-9.433,34.182,71.889,-23.146,53.632,110.895,14.368,-45.002,-101.216
98.23,18.814,-39.279,-70.619,-9.611,33.294,77.728,-23.164,53.615,110.187,14.97,-44.067,-97.626
98.24,19.763,-38.68,-71.895,-9.254,31.16,70.12,-23.496,51.366,113.496,14.461,-44.911,-98.469
98.25,21.423,-37.367,-71.434,-9.549,33.535,75.846,-23.146,52.76,114.017,18.572,-44.659,-98.879
98.26,21.401,-38.416,-71.802,-8.538,30.627,75.073,-21.339,51.071,112.334,16.155,-42.714,-94.28
98.27,19.956,-37.461,-71.698,-9.611,32.405,74.013,-22.971,52.238,111.243,15.96,-44.584,-96.479
98.28,20.944,-38.698,-71.572,-9.629,34.165,73.818,-25.091,54.835,114.001,13.968,-42.889,-98.112
98.29,18.947,-40.514,-72.02,-9.093,32.388,72.935,-22.428,51.21,110.914,15.208,-44.669,-99.556
98.3,22.033,-39.832,-72.19,-9.254,30.27,74.19,-25.712,52.821,110.958,14.051,-44.15,-99.706
98.31,20.585,-36.667,-71.418,-9.611,32.937,76.312,-22.194,52.142,113.401,18.39,-42.999,-93.902
98.32,19.041,-37.008,-71.248,-9.192,34.957,71.952,-24.294,50.051,112.187,13.76,-43.767,-99.651
98.33,18.982,-39.627,-71.818,-8.895,32.405,75.073,-23.612,54.389,111.479,15.328,-43.708,-98.429
98.34,16.48,-37.682,-72.262,-9.611,29.738,74.013,-23.321,52.934,110.203,12.222,-45.136,-99.359
98.35,20.72,-36.02,-71.281,-8.716,35.072,74.543,-22.272,51.54,112.976,15.77,-44.943,-98.334
98.36,19.993,-37.257,-72.005,-9.433,33.294,75.605,-24.372,50.844,113.149,16.473,-43.232,-99.112
98.37,19.649,-35.721,-71.495,-10.506,30.627,72.774,-22.525,54.251,112.204,15.577,-42.956,-95.851
98.38,19.248,-39.363,-71.895,-9.611,33.472,74.72,-22.681,50.261,113.436,16.15,-43.055,-100.935
98.39,20.868,-38.603,-71.648,-9.451,32.743,75.057,-20.598,50.418,113.592,17.834,-42.714,-99.927
98.4,19.687,-38.416,-71.802,-9.433,33.649,76.844,-22.055,51.584,111.981,16.924,-41.444,-96.004
98.41,18.616,-39.14,-73.204,-10.147,34.894,75.959,-20.187,53.441,110.879,14.149,-44.051,-100.268
98.42,20.169,-37.588,-71.822,-8.716,34.717,71.712,-21.746,51.54,113.496,15.947,-43.591,-98.475
98.43,20.195,-39.789,-73.172,-9.075,30.627,73.658,-22.486,51.847,112.066,15.636,-44.075,-99.963
98.44,19.306,-37.257,-71.495,-9.433,32.405,75.959,-22.797,51.89,111.763,15.872,-42.663,-98.884
98.45,15.89,-40.318,-72.849,-9.968,34.539,74.19,-25.634,49.764,113.117,15.611,-42.755,-99.971
98.46,20.033,-38.919,-71.621,-9.672,32.165,74.48,-21.594,51.689,113.468,16.835,-43.382,-98.608
98.47,19.993,-38.792,-71.665,-8.655,33,74.607,-23.321,52.238,110.722,13.596,-42.755,-101.465
98.48,21.897,-39.456,-71.479,-9.254,31.693,74.366,-24.197,53.632,112.457,16.168,-42.539,-97.598
98.49,19.213,-38.372,-71.587,-9.433,31.693,72.951,-23.128,52.953,112.993,15.854,-43.182,-97.405
98.5,19.189,-39.252,-72.804,-9.549,34.245,74.43,-25.736,55.758,110.93,16.163,-44.218,-99.936
98.51,21.456,-38.024,-73.619,-9.432,34.895,75.783,-23.943,55.627,113.055,15.214,-44.825,-102.2
98.52,17.895,-40.198,-73.404,-9.013,31.401,75.315,-25.016,52.815,114.762,15.144,-43.39,-100.934
98.53,20.32,-36.589,-72.358,-9.253,35.428,72.775,-21.256,51.855,114.158,14.189,-43.841,-99.393
98.54,19.894,-37.87,-72.788,-9.092,33.988,73.819,-23.573,54.077,112.899,15.428,-43.106,-98.491
98.55,19.899,-38.543,-71.417,-8.733,33.633,71.697,-23.03,53.572,113.783,15.104,-44.433,-99.151
98.56,21.474,-38.177,-71.568,-9.013,33.891,73.369,-22.988,53.092,114.348,15.398,-44.142,-97.036
98.57,19.284,-38.816,-73.558,-9.253,34.718,73.659,-21.142,55.279,112.361,13.031,-44.158,-101.535
98.58,20.739,-38.39,-71.943,-9.013,32.113,76.554,-23.901,52.361,114.661,17.216,-43.331,-98.384
98.59,20.278,-40.726,-71.894,-9.61,31.873,73.128,-23.593,53.189,113.402,13.425,-44.266,-98.653
98.6,20.697,-39.285,-72.158,-8.715,33.65,73.128,-23.75,52.509,114.285,14.137,-44.391,-98.277
98.61,19.709,-38.39,-71.263,-9.191,31.934,72.839,-26.103,51.908,111.953,14.807,-43.723,-99.274
98.62,18.256,-38.986,-73.389,-9.37,35.135,75.847,-23.961,52.3,113.732,14.936,-43.933,-98.653
98.63,19.438,-38.662,-71.877,-9.253,32.761,75.074,-22.56,55.61,113.907,14.977,-43.89,-99.771
98.64,19.817,-40.506,-72.695,-8.715,32.406,75.96,-23.711,53.416,111.892,13.836,-42.855,-98.578
98.65,20.485,-39.329,-72.37,-8.537,32.938,73.837,-23.205,55.314,113.262,14.362,-44.165,-97.886
98.66,17.935,-40.156,-72.513,-10.207,32.876,76.782,-23.338,53.442,112.961,15.47,-44.743,-102.619
98.67,22.547,-38.638,-71.68,-9.629,35.232,75.589,-22.077,53.127,114.553,14.352,-44.518,-98.74
98.68,18.697,-38.715,-72.097,-9.433,32.76,74.543,-24.312,54.215,114.771,13.087,-43.431,-97.16
98.69,19.189,-39.933,-72.973,-9.728,33.89,73.545,-23.321,50.67,114.536,16.022,-43.182,-98.069
98.7,21.591,-38.399,-71.955,-10.147,31.337,76.667,-23.418,53.536,113.922,13.8,-43.557,-97.115
98.71,21.762,-40.276,-73.482,-8.777,33.232,72.003,-21.004,52.978,115.622,14.355,-44.175,-100.057
98.72,19.858,-36.71,-73.328,-9.192,33,73.898,-20.851,49.294,113.339,13.644,-44.551,-101.596
98.73,20.927,-36.497,-72.944,-9.611,31.337,77.906,-25.17,54.408,113.749,15.739,-43.966,-95.696
98.74,20.39,-37.717,-72.465,-8.716,30.627,73.836,-23.109,53.319,113.357,15.762,-43.273,-97.661
98.75,18.106,-38.962,-72.344,-9.549,33.535,74.607,-24.155,53.676,115.101,14.569,-43.123,-98.674
98.76,22.832,-38.526,-71.741,-9.968,34.182,75.959,-23.031,55.663,113.436,17.215,-44,-100.71
98.77,18.94,-39.329,-72.032,-9.79,34.36,74.543,-23.791,54.034,112.507,15.588,-43.45,-100.497
98.78,20.159,-38.289,-72.696,-9.433,33.115,75.605,-22.622,51.89,116.096,15.16,-42.873,-101.417
98.79,16.612,-40.967,-74.173,-7.94,33,72.306,-24.741,52.395,114.001,13.702,-44.325,-102.864
98.8,19.835,-38.953,-72.678,-9.254,31.515,74.19,-23.261,51.776,112.517,16.415,-41.787,-100.665
98.81,20.128,-38.485,-72.545,-9.014,32.112,75.314,-23.321,53.458,112.63,15.182,-43.349,-100.891
98.82,18.769,-35.747,-73.051,-9.968,35.072,74.72,-23.865,55.357,115.039,15.802,-42.731,-98.614
98.83,21.725,-40.141,-71.819,-8.717,33.471,75.604,-24.604,52.533,113.965,17.183,-41.854,-96.745
98.84,19.46,-38.126,-73.04,-8.477,32.111,75.491,-24.53,51.209,115.419,15.38,-44.66,-100.873
98.85,22.316,-38.527,-72.252,-9.255,34.893,74.189,-22.912,54.04,113.038,17.139,-43.575,-98.129
98.86,19.992,-36.916,-73.023,-10.148,30.626,75.781,-21.047,53.805,114.708,16.11,-43.768,-99.817
98.87,19.816,-38.119,-73.544,-9.852,33.409,74.833,-20.87,52.933,112.108,15.305,-43.232,-99.786
98.88,23.499,-39.056,-72.776,-9.015,30.689,72.128,-22.797,52.237,113.321,13.273,-45.421,-99.968
98.89,19.775,-39.697,-73.927,-9.372,34.244,75.313,-25.056,53.126,114.379,11.894,-44.787,-96.18
98.9,21.459,-38.699,-72.252,-8.735,33.097,73.464,-25.231,54.172,112.472,15.876,-43.826,-101.197
98.91,20.082,-40.071,-73.112,-8.717,33.648,73.835,-22.484,53.771,114.849,14.806,-42.723,-100.105
98.92,17.306,-37.538,-72.792,-10.328,32.936,73.657,-23.981,56.288,114.235,14.77,-42.925,-99.473
98.93,20.808,-39.858,-73.237,-9.255,36.493,73.48,-25.756,52.255,113.165,15.345,-44.193,-101.736
98.94,20.908,-38.903,-72.453,-9.255,29.914,74.896,-22.465,52.742,116.427,15.235,-45.136,-98.686
98.95,21.595,-38.22,-72.284,-8.896,34.004,72.241,-22.604,50.687,112.646,13.892,-44.134,-101.842
98.96,20.223,-39.414,-72.623,-9.255,34.181,72.773,-22.797,52.585,112.802,15.744,-41.955,-98.509
98.97,20.2,-37.565,-73.329,-9.969,30.092,75.781,-23.479,54.868,112.472,13.243,-43.775,-99.488
